"","ID","Title","Year","Rating.x","Runtime","Genre","Director","Metacritic","imdbRating","Language","Country","Oscars","Rating.y","Meter","userMeter","userRating","BoxOffice"
"2962",101026,"Tie Me Up! Tie Me Down!",1989,"NC-17",111,"Comedy, Crime, Drama","Pedro Almodóvar",54,7,"Spanish","Spain",0,6.4,75,80,3.7,NA
"2963",101252,"29th Street",1991,"R",101,"Comedy, Drama","George Gallo",NA,7.2,"English","USA, Japan",0,6.3,80,87,3.4,NA
"2964",101254,"35 Up",1991,"",123,"Documentary, Biography","Michael Apted",NA,8.2,"English, Bengali, Bulgarian","UK",0,7.9,94,92,4.2,NA
"2965",101258,"Days of Being Wild",1990,"Unrated",94,"Crime, Drama, Romance","Kar Wai Wong",96,7.6,"Cantonese, Shanghainese, Tagalog, English, Mandarin","Hong Kong",0,7.7,90,88,4,18100
"2966",101272,"The Addams Family",1991,"PG-13",99,"Comedy, Fantasy","Barry Sonnenfeld",NA,6.8,"English","USA",0,5.6,60,66,3.2,NA
"2967",101273,"The Adjuster",1991,"R",102,"Comedy, Drama","Atom Egoyan",NA,6.8,"English","Canada",0,6.7,73,74,3.6,NA
"2968",101301,"All I Want for Christmas",1991,"G",92,"Comedy, Family, Romance","Robert Lieberman",NA,5.9,"English","USA",0,3,0,61,3.1,NA
"2969",101316,"The Lover",1992,"R",115,"Biography, Drama, Romance","Jean-Jacques Annaud",NA,6.9,"English","France, UK, Vietnam",0,4.7,20,80,3.8,NA
"2970",101318,"The Lovers on the Bridge",1991,"R",125,"Drama, Romance","Leos Carax",NA,7.5,"French","France",0,7.2,83,89,4,NA
"2971",101329,"An American Tail: Fievel Goes West",1991,"G",75,"Animation, Adventure, Family","Phil Nibbelink, Simon Wells",NA,6.3,"English","USA",0,5.4,40,61,3.2,NA
"2972",101371,"Article 99",1992,"R",100,"Drama, Comedy","Howard Deutch",NA,6,"English","USA",0,5.3,46,57,3.2,NA
"2973",101393,"Backdraft",1991,"R",137,"Action, Crime, Drama","Ron Howard",38,6.7,"English","USA",0,6,73,76,3.4,NA
"2974",101410,"Barton Fink",1991,"R",116,"Drama, Mystery","Joel Coen, Ethan Coen",69,7.8,"English","USA, UK",0,7.6,91,89,3.9,NA
"2975",101414,"Beauty and the Beast",1991,"G",84,"Animation, Family, Fantasy","Gary Trousdale, Kirk Wise",NA,8.1,"English, French","USA",2,8.4,93,92,3.7,47600000
"2976",101428,"La belle noiseuse",1991,"",238,"Drama","Jacques Rivette",NA,7.6,"French, English","France, Switzerland",0,8,100,85,4,NA
"2977",101452,"Bill & Ted's Bogus Journey",1991,"PG",93,"Adventure, Comedy, Fantasy","Peter Hewitt",60,6.1,"English, Italian, Russian","USA",0,6,57,56,3,NA
"2978",101453,"Billy Bathgate",1991,"R",106,"Action, Crime, Drama","Robert Benton",NA,5.9,"English","USA",0,5.1,47,29,2.8,NA
"2979",101458,"Until the End of the World",1991,"R",158,"Drama, Sci-Fi","Wim Wenders",NA,7,"English, French, Italian, Japanese, German","Germany, France, Australia, USA",0,6.5,83,91,4.1,NA
"2980",101465,"Black Robe",1991,"R",101,"Adventure, Drama, History","Bruce Beresford",NA,7.2,"Cree, English, Mohawk, Algonquin, Latin","Canada, Australia, USA",0,7,92,74,3.4,NA
"2981",101492,"Body Parts",1991,"R",88,"Horror, Thriller","Eric Red",NA,5.4,"English","USA",0,4.4,40,36,2.6,NA
"2982",101502,"The Borrower",1991,"R",92,"Comedy, Horror, Sci-Fi","John McNaughton",NA,5.3,"English","USA",0,4.5,30,28,2.8,NA
"2983",101507,"Boyz n the Hood",1991,"R",112,"Crime, Drama","John Singleton",73,7.8,"English","USA",0,8.3,96,93,3.7,NA
"2984",101516,"Bugsy",1991,"R",136,"Biography, Crime, Drama","Barry Levinson",NA,6.8,"English","USA",2,6.9,88,69,3.2,NA
"2985",101523,"The Butcher's Wife",1991,"PG-13",107,"Comedy, Fantasy","Terry Hughes",NA,5.2,"English","USA",0,3.5,21,28,2.7,NA
"2986",101531,"Cadence",1990,"PG-13",97,"Drama","Martin Sheen",NA,6.5,"English","USA",0,4.7,42,72,3.3,NA
"2987",101540,"Cape Fear",1991,"R",128,"Thriller","Martin Scorsese",73,7.3,"English","USA",0,7.1,76,77,3.5,NA
"2988",101545,"Career Opportunities",1991,"PG-13",83,"Comedy, Romance","Bryan Gordon",NA,5.8,"English","USA",0,4.5,38,38,2.9,NA
"2989",101587,"City Slickers",1991,"PG-13",113,"Comedy, Western","Ron Underwood",NA,6.7,"English","USA",1,7,90,64,3.1,NA
"2990",101588,"City of Hope",1991,"R",129,"Crime, Drama","John Sayles",NA,7.4,"English","USA",0,7.6,94,80,3.8,NA
"2991",101590,"Class Action",1991,"R",110,"Drama, Thriller","Michael Apted",58,6.3,"English","USA",0,6.2,75,50,3.1,NA
"2992",101605,"The Commitments",1991,"R",118,"Comedy, Drama, Music","Alan Parker",NA,7.5,"English, Irish","Ireland, UK, USA",0,7.5,88,90,3.7,NA
"2993",101615,"Cool as Ice",1991,"PG",91,"Comedy, Music, Romance","David Kellogg",NA,2.7,"English","USA",0,2.4,8,42,2.5,NA
"2994",101635,"Curly Sue",1991,"PG",101,"Comedy, Drama, Family","John Hughes",NA,5.6,"English","USA",0,3.8,14,51,2.8,NA
"2995",101640,"Raise the Red Lantern",1991,"PG",125,"Drama","Yimou Zhang",NA,8.3,"Mandarin","China, Hong Kong, Taiwan",0,8.4,96,94,4.1,NA
"2996",101660,"The Dark Backward",1991,"R",101,"Comedy","Adam Rifkin",NA,5.4,"English","USA",0,4.7,45,63,3.4,NA
"2997",101669,"Dead Again",1991,"R",107,"Mystery, Thriller","Kenneth Branagh",66,7,"English","USA",0,7.3,82,78,3.6,NA
"2998",101694,"Deceived",1991,"PG-13",104,"Thriller","Damian Harris",NA,6,"English","USA",0,5,38,45,3,NA
"2999",101698,"Defending Your Life",1991,"PG",112,"Comedy, Drama, Fantasy","Albert Brooks",NA,7.2,"English, Japanese","USA",0,7.5,96,82,3.7,NA
"3000",101700,"Delicatessen",1991,"R",99,"Comedy, Fantasy, Sci-Fi","Marc Caro, Jean-Pierre Jeunet",66,7.8,"French","France",0,7.7,88,91,4.1,NA
"3001",101726,"Dice Rules",1991,"NC-17",88,"Comedy, Documentary","Jay Dubin",NA,5,"English","USA",0,2.8,10,45,3,NA
"3002",101745,"Doc Hollywood",1991,"PG-13",104,"Comedy, Drama, Romance","Michael Caton-Jones",NA,6,"English","USA",0,6.1,74,49,2.8,NA
"3003",101746,"The Doctor",1991,"PG-13",122,"Drama","Randa Haines",NA,6.8,"English","USA",0,6.9,85,73,3.4,NA
"3004",101748,"Dogfight",1991,"R",94,"Drama, Romance, War","Nancy Savoca",NA,7.5,"English","USA",0,6.6,76,86,3.9,NA
"3005",101761,"The Doors",1991,"R",140,"Biography, Drama, Music","Oliver Stone",62,7.2,"English","USA",0,5.8,59,80,3.6,NA
"3006",101764,"Double Impact",1991,"R",110,"Action, Crime, Drama","Sheldon Lettich",NA,5.3,"English","USA",0,3.8,14,42,2.7,NA
"3007",101765,"The Double Life of Veronique",1991,"R",98,"Drama, Fantasy, Music","Krzysztof Kieslowski",NA,7.9,"French, Polish, Italian","France, Poland, Norway",0,7.6,85,92,4.2,NA
"3008",101775,"Drop Dead Fred",1991,"PG-13",103,"Comedy, Drama, Fantasy","Ate de Jong",NA,5.7,"English","USA, UK",0,2.5,13,77,3.1,NA
"3009",101786,"Dutch",1991,"PG-13",107,"Comedy, Drama","Peter Faiman",NA,6.3,"English","USA",0,3.5,14,65,3.2,NA
"3010",101787,"Dying Young",1991,"R",111,"Drama, Romance","Joel Schumacher",NA,5.8,"English","USA",0,4.6,23,67,3.2,NA
"3011",101811,"Enchanted April",1991,"PG",95,"Drama","Mike Newell",NA,7.4,"English, Italian","UK",0,7,82,84,3.9,NA
"3012",101829,"Europa",1991,"R",112,"Drama","Lars von Trier",NA,7.7,"English, German","Spain, Denmark, Sweden, France, Germany, Switzerland",0,7.3,85,89,4,NA
"3013",101831,"Eve of Destruction",1991,"R",99,"Action, Sci-Fi, Thriller","Duncan Gibbins",NA,4.7,"English","USA",0,3.5,10,16,2.5,NA
"3014",101846,"F/X2",1991,"PG-13",108,"Action, Comedy, Crime","Richard Franklin",NA,5.7,"English","USA",0,4.8,31,36,2.8,NA
"3015",101862,"Father of the Bride",1991,"PG",105,"Comedy","Charles Shyer",51,6.4,"English","USA",0,6,73,70,3.2,NA
"3016",101889,"The Fisher King",1991,"R",137,"Comedy, Drama, Fantasy","Terry Gilliam",61,7.6,"English","USA",1,6.9,84,87,3.6,NA
"3017",101891,"The Five Heartbeats",1991,"R",121,"Drama, Music","Robert Townsend",NA,7.5,"English","USA",0,4.7,38,95,4.2,NA
"3018",101898,"Flirting",1991,"R",99,"Drama, Romance","John Duigan",NA,7.2,"English","Australia",0,7.3,96,76,3.4,NA
"3019",101902,"For the Boys",1991,"R",138,"Comedy, Drama, Music","Mark Rydell",NA,6.1,"English","USA",0,5,38,76,3.2,NA
"3020",101912,"Frankie and Johnny",1991,"R",118,"Comedy, Drama, Romance","Garry Marshall",NA,6.7,"English","USA",0,6.8,78,68,3.2,NA
"3021",101917,"Freddy's Dead: The Final Nightmare",1991,"R",89,"Horror, Thriller","Rachel Talalay",NA,4.9,"English","USA",0,3.8,20,35,3,NA
"3022",101921,"Fried Green Tomatoes",1991,"PG-13",130,"Drama, Comedy","Jon Avnet",NA,7.6,"English","USA",0,6.6,83,92,3.7,NA
"3023",101969,"Grand Canyon",1991,"R",134,"Crime, Drama","Lawrence Kasdan",64,6.9,"English","USA",0,7,81,70,3.4,NA
"3024",101984,"Guilty by Suspicion",1991,"PG-13",105,"Drama, Thriller","Irwin Winkler",NA,6.5,"English","USA",0,6.1,65,56,3.2,NA
"3025",101991,"Rhapsody in August",1991,"PG",98,"Drama","Akira Kurosawa",NA,7.3,"Japanese","Japan",0,6.1,50,74,3.6,NA
"3026",102004,"The Hard Way",1991,"R",111,"Action, Comedy, Crime","John Badham",NA,6.3,"English","USA",0,5.8,75,53,3,NA
"3027",102005,"Harley Davidson and the Marlboro Man",1991,"R",98,"Action, Crime, Drama","Simon Wincer",NA,5.9,"English","USA",0,3.6,24,67,3.2,NA
"3028",102011,"He Said, She Said",1991,"PG-13",115,"Comedy, Drama, Romance","Ken Kwapis, Marisa Silver",NA,5.5,"English","USA",0,4.8,33,36,2.7,NA
"3029",102014,"Hear My Song",1991,"R",104,"Comedy, Drama, Music","Peter Chelsom",NA,7.3,"English","Ireland, UK",0,7.4,100,79,3.7,NA
"3030",102015,"Hearts of Darkness: A Filmmaker's Apocalypse",1991,"R",96,"Documentary","Fax Bahr, George Hickenlooper, Eleanor Coppola",NA,8.2,"English","USA",0,8.6,100,95,4.2,NA
"3031",102034,"Highlander II: The Quickening",1991,"R",91,"Action, Fantasy, Sci-Fi","Russell Mulcahy",NA,3.9,"English","UK, France",0,2.7,0,23,2.6,NA
"3032",102057,"Hook",1991,"PG",144,"Adventure, Comedy, Family","Steven Spielberg",52,6.6,"English","USA",0,4.4,31,76,3.3,NA
"3033",102059,"Hot Shots!",1991,"PG-13",84,"Action, Comedy, War","Jim Abrahams",NA,6.7,"English","USA",0,6.5,83,65,3,NA
"3034",102065,"House Party 2",1991,"R",94,"Comedy, Drama, Music","George Jackson, Doug McHenry",NA,4.9,"English","USA",0,4.4,21,66,2.8,NA
"3035",102070,"Hudson Hawk",1991,"R",100,"Action, Adventure, Comedy","Michael Lehmann",17,5.7,"English, Italian","USA",0,3.7,24,57,2.9,NA
"3036",102103,"Impromptu",1991,"PG-13",107,"Biography, Comedy, Music","James Lapine",NA,7.1,"English","UK, France",0,5.9,75,73,3.5,NA
"3037",102116,"The Indian Runner",1991,"R",127,"Drama","Sean Penn",NA,7.2,"English","USA, Japan",0,5.9,74,82,3.7,NA
"3038",102138,"JFK",1991,"R",189,"Drama, History, Thriller","Oliver Stone",72,8,"English, Spanish","USA, France",2,7.7,84,89,3.7,NA
"3039",102164,"Johnny Stecchino",1991,"R",102,"Comedy, Crime, Romance","Roberto Benigni",NA,7.2,"Italian","Italy",0,5.2,46,86,3.8,NA
"3040",102178,"K2",1991,"R",104,"Adventure, Drama","Franc Roddam",NA,6.2,"English","UK, Japan, USA",0,4.6,23,49,3,NA
"3041",102216,"King Ralph",1991,"PG",97,"Comedy, Romance","David S. Ward",NA,5,"English","USA",0,4.6,20,27,2.4,NA
"3042",102220,"A Kiss Before Dying",1991,"R",94,"Crime, Mystery, Thriller","James Dearden",NA,5.6,"English","UK, USA",0,4,31,33,2.8,NA
"3043",102250,"L.A. Story",1991,"PG-13",95,"Comedy, Drama, Fantasy","Mick Jackson",65,6.7,"English","USA",0,7.4,94,75,3.3,NA
"3044",102266,"The Last Boy Scout",1991,"R",105,"Action, Comedy, Crime","Tony Scott",NA,6.9,"English","USA",0,5.3,44,69,3.3,NA
"3045",102279,"Late for Dinner",1991,"PG",99,"Drama, Sci-Fi","W.D. Richter",NA,6.5,"English","USA",0,5.8,58,64,3.5,NA
"3046",102288,"Let Him Have It",1991,"R",115,"Crime, Drama, History","Peter Medak",NA,7.3,"English","France, UK",0,7.3,92,87,3.9,NA
"3047",102299,"Liebestraum",1991,"R",112,"Mystery, Thriller","Mike Figgis",NA,6,"English","USA",0,5.7,45,49,3,NA
"3048",102303,"Life Stinks",1991,"PG-13",92,"Comedy, Romance","Mel Brooks",NA,5.7,"English, Spanish","USA",0,3.9,20,46,2.9,NA
"3049",102307,"Light Sleeper",1992,"R",103,"Crime, Drama","Paul Schrader",NA,6.7,"English","USA",0,7.2,90,65,3.3,NA
"3050",102316,"Little Man Tate",1991,"PG",99,"Drama","Jodie Foster",NA,6.6,"English, French","USA",0,6.1,76,66,3.2,NA
"3051",102343,"Love Potion No. 9",1992,"PG-13",92,"Comedy, Fantasy, Romance","Dale Launer",NA,5.5,"English","USA",0,3.7,27,44,2.8,NA
"3052",102370,"Madonna: Truth or Dare",1991,"R",120,"Documentary, Music","Alek Keshishian",NA,5.9,"English","USA",0,6.3,80,70,3.2,NA
"3053",102388,"The Man in the Moon",1991,"PG-13",99,"Drama, Romance","Robert Mulligan",NA,7.4,"English","USA",0,7.7,89,86,3.7,NA
"3054",102395,"Mannequin: On the Move",1991,"PG",95,"Comedy, Fantasy","Stewart Raffill",NA,3.8,"English","USA",0,2.7,13,38,2.5,NA
"3055",102411,"The Marrying Man",1991,"R",115,"Comedy, Music, Romance","Jerry Rees",NA,5.6,"English","USA",0,3.1,10,47,2.8,NA
"3056",102426,"Mediterraneo",1991,"R",96,"Comedy, Drama, War","Gabriele Salvatores",NA,7.4,"Italian, English, Greek, Turkish","Italy",1,6.3,77,92,4.1,NA
"3057",102443,"A Midnight Clear",1992,"R",108,"Drama, War","Keith Gordon",NA,7.3,"English","USA",0,7.3,86,80,3.7,NA
"3058",102456,"Mississippi Masala",1991,"R",118,"Romance, Drama, Comedy","Mira Nair",NA,6.6,"English","UK, USA",0,6.7,80,64,3.4,NA
"3059",102458,"Mister Johnson",1990,"PG-13",97,"Drama","Bruce Beresford",NA,6.4,"English","USA",0,6.8,100,67,3.4,NA
"3060",102460,"Mobsters",1991,"R",104,"Crime, Drama","Michael Karbelnikoff",NA,5.8,"English","USA",0,3.9,4,58,3.1,NA
"3061",102467,"Monster in a Box",1992,"PG-13",87,"Comedy, Drama","Nick Broomfield",NA,7.5,"English","UK, USA",0,6.6,93,87,4.1,NA
"3062",102469,"Mortal Thoughts",1991,"R",102,"Mystery, Thriller","Alan Rudolph",NA,5.7,"English","USA",0,5.4,57,35,2.9,NA
"3063",102492,"My Girl",1991,"PG-13",102,"Drama, Family, Romance","Howard Zieff",NA,6.7,"English","USA",0,5.5,50,78,3.5,NA
"3064",102494,"My Own Private Idaho",1991,"R",104,"Drama, Romance","Gus Van Sant",77,7.1,"English, Italian","USA",0,7.3,86,81,3.6,NA
"3065",102510,"The Naked Gun 2½: The Smell of Fear",1991,"PG-13",85,"Action, Comedy, Crime","David Zucker",NA,6.8,"English","USA",0,5.8,57,65,3,NA
"3066",102511,"Naked Lunch",1991,"R",115,"Drama, Fantasy","David Cronenberg",67,7.1,"English, Arabic","Canada, UK, Japan",0,7,71,78,3.6,NA
"3067",102517,"Necessary Roughness",1991,"PG-13",108,"Comedy, Sport","Stan Dragoti",NA,5.9,"English","USA",0,4.5,32,47,3,NA
"3068",102526,"New Jack City",1991,"R",97,"Crime, Drama, Thriller","Mario Van Peebles",NA,6.5,"English","USA",0,6.3,76,73,3.4,NA
"3069",102536,"Night on Earth",1991,"R",129,"Comedy, Drama","Jim Jarmusch",NA,7.8,"English, French, Finnish, Italian, German","France, UK, Germany, USA, Japan",0,6.3,71,91,4,NA
"3070",102555,"Not Without My Daughter",1991,"PG-13",116,"Drama, Thriller","Brian Gilbert",NA,6.1,"English, Persian","USA",0,4.6,47,71,3.4,NA
"3071",102558,"Nothing But Trouble",1991,"PG-13",94,"Adventure, Comedy, Horror","Dan Aykroyd",NA,4.7,"English","USA",0,2,9,39,2.7,NA
"3072",102573,"The Object of Beauty",1991,"R",103,"Crime, Comedy, Drama","Michael Lindsay-Hogg",NA,5.7,"English","UK, USA",0,6.2,77,37,2.9,NA
"3073",102583,"Olivier, Olivier",1992,"R",110,"Drama","Agnieszka Holland",NA,7.7,"French","France",0,7.6,83,88,4,NA
"3074",102590,"Once Around",1991,"R",115,"Comedy, Drama, Romance","Lasse Hallström",NA,6.5,"English","USA",0,6,68,74,3.5,NA
"3075",102592,"One False Move",1992,"R",105,"Thriller, Crime, Drama","Carl Franklin",NA,7.2,"English","USA",0,8.6,98,75,3.5,NA
"3076",102593,"One Good Cop",1991,"R",114,"Action, Crime, Drama","Heywood Gould",NA,5.7,"English","USA",0,4.3,17,31,2.8,NA
"3077",102598,"Only the Lonely",1991,"PG-13",104,"Comedy, Romance","Chris Columbus",NA,6.3,"English, Irish, Greek","USA",0,6,62,51,2.9,NA
"3078",102603,"Oscar",1991,"PG",109,"Comedy, Crime","John Landis",NA,6.3,"English, Italian","USA",0,3.4,13,62,2.8,NA
"3079",102609,"Other People's Money",1991,"R",103,"Comedy, Drama, Romance","Norman Jewison",NA,6.1,"English","USA",0,4.6,33,47,2.8,NA
"3080",102614,"Out for Justice",1991,"R",91,"Action, Thriller, Crime","John Flynn",NA,5.9,"English, Italian, Spanish","USA",0,3.5,19,55,3,NA
"3081",102631,"Paradise",1991,"PG-13",111,"Drama","Mary Agnes Donoghue",NA,6.7,"English","USA",0,4.5,36,50,3.1,NA
"3082",102685,"Point Break",1991,"R",122,"Action, Crime, Thriller","Kathryn Bigelow",NA,7.1,"English","USA, Japan",0,6.1,68,79,3.3,NA
"3083",102687,"Poison",1991,"NC-17",85,"Drama, Horror, Sci-Fi","Todd Haynes",NA,6.6,"English","USA",0,6.8,76,68,3.5,NA
"3084",102690,"Popcorn",1991,"R",91,"Horror","Mark Herrier, Alan Ormsby",NA,5.6,"English","USA",0,5.4,29,42,2.9,NA
"3085",102713,"The Prince of Tides",1991,"R",132,"Drama","Barbra Streisand",NA,6.7,"English","USA",0,6.4,73,71,3.4,NA
"3086",102719,"Problem Child 2",1991,"PG-13",90,"Comedy, Family","Brian Levant",NA,4.3,"English","USA",0,2.4,8,44,2.5,NA
"3087",102721,"Proof",1991,"R",86,"Drama","Jocelyn Moorhouse",NA,7.5,"English","Australia",0,7.8,94,82,3.6,NA
"3088",102722,"Prospero's Books",1991,"R",124,"Fantasy, Drama","Peter Greenaway",NA,6.9,"English","Netherlands, France, UK, Italy, Japan",0,5.9,67,85,3.9,NA
"3089",102729,"Pure Luck",1991,"PG",96,"Comedy, Crime, Mystery","Nadia Tass",NA,5.6,"English, Spanish","USA",0,3.6,10,57,3,NA
"3090",102744,"Quigley Down Under",1990,"PG-13",119,"Adventure, Drama, Romance","Simon Wincer",NA,6.8,"English","Australia, USA",0,5.2,56,73,3.2,NA
"3091",102749,"A Rage in Harlem",1991,"R",115,"Comedy, Crime","Bill Duke",NA,5.9,"English","UK, USA",0,6.2,64,55,3.2,NA
"3092",102753,"Rambling Rose",1991,"R",112,"Drama","Martha Coolidge",NA,6.7,"English","USA",0,7.2,100,49,3,NA
"3093",102757,"The Rapture",1991,"R",100,"Drama, Mystery","Michael Tolkin",NA,6.6,"English","USA",0,6.5,64,62,3.2,NA
"3094",102768,"Regarding Henry",1991,"PG-13",108,"Drama","Mike Nichols",NA,6.7,"English","USA",0,4.9,44,66,3.3,NA
"3095",102782,"Return to the Blue Lagoon",1991,"PG-13",98,"Adventure, Drama, Romance","William A. Graham",NA,4.9,"English","USA",0,2.3,0,43,2.8,NA
"3096",102789,"Ricochet",1991,"R",102,"Action, Crime, Thriller","Russell Mulcahy",NA,6,"English","USA",0,5.7,73,53,3.2,NA
"3097",102798,"Robin Hood: Prince of Thieves",1991,"PG-13",143,"Action, Adventure, Drama","Kevin Reynolds",NA,6.9,"English","USA",0,5.4,59,73,3.4,NA
"3098",102802,"Rock-A-Doodle",1991,"G",77,"Animation, Adventure, Comedy","Don Bluth, Gary Goldman, Dan Kuenster",NA,5.9,"English","Ireland, UK, USA",0,4,25,56,2.9,NA
"3099",102803,"The Rocketeer",1991,"PG",108,"Action, Adventure, Family","Joe Johnston",NA,6.3,"English","USA",0,5.9,61,65,3,NA
"3100",102820,"Rush",1991,"R",120,"Crime, Drama","Lili Fini Zanuck",NA,6.7,"English","USA",0,6.2,71,72,3.4,NA
"3101",102849,"Scenes from a Mall",1991,"R",89,"Comedy","Paul Mazursky",NA,5.2,"English","USA",0,4.3,33,26,2.6,NA
"3102",102888,"Sex, Drugs, Rock & Roll",1991,"R",96,"Drama, Comedy, Documentary","John McNaughton",NA,6.8,"English","USA",0,7,91,57,3.2,NA
"3103",102898,"Shakes the Clown",1991,"R",87,"Comedy, Drama","Bobcat Goldthwait",NA,5.5,"English","USA",0,4.4,37,51,3,NA
"3104",102900,"Shattered",1991,"R",98,"Crime, Mystery, Thriller","Wolfgang Petersen",NA,6.5,"English","USA",0,5,31,58,3.1,NA
"3105",102926,"The Silence of the Lambs",1991,"R",118,"Crime, Drama, Thriller","Jonathan Demme",84,8.6,"English","USA",5,8.4,94,95,4,NA
"3106",102943,"Slacker",1991,"R",97,"Comedy, Drama","Richard Linklater",69,7.1,"English","USA",0,7.4,85,78,3.7,NA
"3107",102945,"Sleeping with the Enemy",1991,"R",99,"Drama, Thriller","Joseph Ruben",NA,6,"English","USA",0,4.4,22,62,3.2,NA
"3108",102951,"Soapdish",1991,"PG-13",97,"Comedy, Romance","Michael Hoffman",NA,6.4,"English","USA",0,5.8,69,63,3.2,NA
"3109",102958,"Love in the Time of Hysteria",1991,"Not Rated",94,"Comedy, Romance","Alfonso Cuarón",54,7.3,"Spanish, English, Japanese, Latin","Mexico",0,6.2,67,72,3.6,NA
"3110",102975,"Star Trek VI: The Undiscovered Country",1991,"PG",113,"Action, Adventure, Sci-Fi","Nicholas Meyer",65,7.2,"English, Klingon","USA",0,6.8,83,83,3.5,NA
"3111",102996,"Strictly Business",1991,"PG-13",83,"Comedy, Romance","Kevin Hooks, Rolando Hudson",NA,5.2,"English","USA",0,4.4,10,57,3.1,NA
"3112",103003,"Suburban Commando",1991,"PG",90,"Action, Comedy, Family","Burt Kennedy",NA,4.2,"English","USA",0,3.7,20,32,2.3,NA
"3113",103016,"Switch",1991,"R",103,"Comedy, Fantasy","Blake Edwards",NA,5.7,"English","USA",0,4.6,33,45,2.8,NA
"3114",103030,"High Heels",1991,"R",112,"Comedy, Drama, Romance","Pedro Almodóvar",51,7.2,"Spanish","Spain, France",0,5.6,50,85,3.9,NA
"3115",103035,"Taking Care of Business",1990,"R",107,"Comedy","Arthur Hiller",NA,6.3,"English","USA",0,2.8,25,55,2.8,NA
"3116",103060,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,"PG",88,"Action, Adventure, Comedy","Michael Pressman",NA,5.9,"English","USA, Hong Kong",0,4.5,36,68,3.1,NA
"3117",103064,"Terminator 2: Judgment Day",1991,"R",137,"Action, Sci-Fi, Thriller","James Cameron",68,8.5,"English, Spanish","USA, France",4,8.4,92,94,3.7,NA
"3118",103069,"Texasville",1990,"R",123,"Drama","Peter Bogdanovich",NA,6,"English","USA",0,5.4,55,49,3,NA
"3119",103074,"Thelma & Louise",1991,"R",130,"Adventure, Crime, Drama","Ridley Scott",88,7.4,"English","USA, France",1,7.8,83,82,3.4,NA
"3120",103112,"Toy Soldiers",1991,"R",111,"Action, Drama, Thriller","Daniel Petrie Jr.",NA,6.4,"English","USA",0,4.5,36,66,3,NA
"3121",103125,"True Colors",1991,"R",111,"Drama","Herbert Ross",NA,6.3,"English","USA",0,4.9,47,48,3,NA
"3122",103129,"Truly Madly Deeply",1990,"PG",106,"Drama, Fantasy, Music","Anthony Minghella",72,7.3,"English","UK",0,6.6,72,88,3.9,NA
"3123",103130,"Trust",1990,"R",107,"Comedy, Drama","Hal Hartley",67,7.8,"English","UK, USA",0,7,82,94,4.3,NA
"3124",103184,"V.I. Warshawski",1991,"R",89,"Action, Comedy, Crime","Jeff Kanew",NA,4.7,"English","USA",0,3.7,18,24,2.4,NA
"3125",103241,"What About Bob?",1991,"PG",99,"Comedy","Frank Oz",60,7,"English","USA",0,6.4,82,79,3.3,NA
"3126",103243,"Where Angels Fear to Tread",1991,"PG",116,"Drama, Romance","Charles Sturridge",NA,6.7,"English, Italian","UK",0,5.9,62,55,3.3,NA
